time,Drone_x,Drone_y,Drone_z,Drone_lat,Drone_lon,Drone_alt,Drone_vx,Drone_vy,Drone_vz,F18_x,F18_y,F18_z,F18_lat,F18_lon,F18_alt,F18_vx,F18_vy,F18_vz
2.749999999999985,6379637.0,-1890.0000000000007,3000.0,0.027124658939839435,-0.016974166415997523,1500.9900829875842,0.0,40.0,0.0,6379374.916218646,-1769.3714872306414,345.95472558971574,0.0031280976022166752,-0.015891449764425917,1238.171037225984,14.615484140164371,84.59950271699651,126.90765852409646,6379397.441425116,-1680.0049726171833,707.1029769185556,0.006393551241670852,-0.015088759267713657,1260.702090824023,28.355455680100633,110.31991202157388,419.36055917192544
2.799999999999984,6379637.0,-1888.0000000000007,3000.0,0.027124658942374275,-0.01695620433618335,1500.989490791224,0.0,40.0,0.0,6379375.647415851,-1765.1409992491492,352.3008812117583,0.0031854787151610058,-0.01585345220460206,1238.9014120958745,14.63240437220856,84.62001097282727,126.93855803892707,6379398.861492065,-1674.5250537385468,728.1840546496144,0.006584162668341259,-0.015039538700700893,1262.1231044121087,28.4471966764839,108.87457197409144,423.8726785421824
2.8499999999999828,6379637.0,-1886.0000000000007,3000.0,0.02712465894490643,-0.016938242256365848,1500.9888992216438,0.0,40.0,0.0,6379376.379435608,-1760.9094984020792,358.64856295504853,0.0032428736135300205,-0.0158154455544776,1239.632618483156,14.648386177326834,84.64001765367819,126.96870384246147,6379400.2861455185,-1669.1177582660284,749.4892566322703,0.0067768005117277205,-0.014990970402724586,1263.5488248504698,28.538933834690418,107.41501240865578,428.3255481348171
2.8999999999999817,6379637.0,-1884.0000000000007,3000.0,0.027124658947435903,-0.016920280176545014,1500.988308279775,0.0,40.0,0.0,6379377.112254499,-1756.6769980093025,364.9977508111442,0.0033002821163937773,-0.015777429933759468,1240.3646329846233,14.66436973988201,84.65999280336413,126.99880255452724,6379401.7153881015,-1663.7837918922294,771.0156233094227,0.006971438010044484,-0.014943060711534582,1264.9792566634715,28.63078018552229,105.94144341198519,432.71928850134685
2.9499999999999806,6379637.0,-1882.0000000000007,3000.0,0.02712465894996269,-0.016902318096720857,1500.9877179637551,0.0,40.0,0.0,6379377.845850324,-1752.4435110729564,371.34842524858306,0.0033577040471354275,-0.015739405459297306,1241.097433402203,14.679463505317857,84.67947969302023,127.02816753926338,6379403.1492281435,-1658.5238500013827,792.7602016353358,0.007168048460389165,-0.014895815872275694,1266.4144100630656,28.722850836484422,104.4540671683478,437.0540394216364
2.9999999999999796,6379637.0,-1880.000000000001,3000.0,0.027124658952486797,-0.016884356016893375,1500.9871282754466,0.0,40.0,0.0,6379378.580200876,-1748.2090505356452,377.7005668248435,0.0034151392299431975,-0.015701372247405494,1241.8309975434095,14.694558808809116,84.69893684408241,127.0574881105435,6379404.587679782,-1653.338618074332,814.7200460182653,0.007366605227264972,-0.014849242041125008,1267.85430104658,28.815263042269887,102.95307756465236,441.32995914840546
3.0499999999999785,6379637.0,-1878.000000000001,3000.0,0.027124658955008218,-0.016866393937062574,1500.9865392129868,0.0,40.0,0.0,6379379.315285103,-1743.9736290314622,384.0541565605297,0.0034725874931931027,-0.01566333041162414,1242.565304365009,14.708810501253124,84.71791864844795,127.08609433541609,6379406.030763073,-1648.2287721133237,836.8922192249722,0.007567081750758252,-0.01480334528910708,1269.2989515149966,28.908136282802683,101.43865979369968,445.5472236434531
3.0999999999999774,6379637.0,-1876.000000000001,3000.0,0.027124658957526956,-0.01684843185722846,1500.9859507782385,0.0,40.0,0.0,6379380.051081949,-1739.737259138187,390.40917556037414,0.003530048666022678,-0.015625280064987045,1243.3003328163177,14.723063533082763,84.73687240973456,127.11465867981092,6379407.478504104,-1643.194979086682,859.2737932469933,0.007769451554370205,-0.01475813160608773,1270.748389375396,29.001592349319022,99.91098995429867,449.70602580628434
3.1499999999999764,6379637.0,-1874.000000000001,3000.0,0.02712465896004301,-0.01683046977739103,1500.9853629712015,0.0,40.0,0.0,6379380.7875714535,-1735.4999531339777,396.7656053788826,0.003587522581636483,-0.015587221317833758,1244.036062946543,14.736516816067128,84.75536335123665,127.14252747850185,6379408.930935111,-1638.2378973936156,881.8618501280133,0.007973688252496784,-0.014713606904948566,1272.2026486666873,29.095755438948274,98.37023464690768,453.80657469561925
3.1999999999999753,6379637.0,-1872.000000000001,3000.0,0.02712465896255638,-0.016812507697550296,1500.9847757900134,0.0,40.0,0.0,6379381.5247336505,-1731.2617232437178,403.1234276501483,0.0036450090739594977,-0.015549154280024836,1244.7724747983739,14.749971258730179,84.77382785358536,127.17035679283137,6379410.388094603,-1633.3581773493502,904.6534827523053,0.00817976555755655,-0.014669777025944129,1273.6617696797475,29.190752258349974,96.81655056332943,457.8490947442516
3.2499999999999742,6379637.0,-1870.000000000001,3000.0,0.027124658965067067,-0.016794545617706255,1500.9841892365366,0.0,40.0,0.0,6379382.262549618,-1727.0225814012413,409.4826244451615,0.003702507980867274,-0.01551107905880375,1245.5095494575799,14.762667605043696,84.7918416910548,127.19750880359352,6379411.8500274895,-1628.5564616909937,927.6457955935832,0.008387657286760485,-0.014626647741245127,1275.125799083151,29.286712136977133,95.25008406893318,461.83382496749897
3.299999999999973,6379637.0,-1868.0000000000011,3000.0,0.027124658967575068,-0.016776583537858915,1500.98360330984,0.0,40.0,0.0,6379383.001000428,-1722.782539489976,415.84317791021357,0.0037600191409169854,-0.015472995760960775,1246.2472680034116,14.77536494868666,84.80983060684298,127.2246235969265,6379413.3167852145,-1623.8333861044732,950.8359054242993,0.008597337368524105,-0.014584224759670961,1276.5947900572792,29.38376715060406,93.67097077572042,465.76101816547913
3.349999999999972,6379637.0,-1866.0000000000011,3000.0,0.02712465897008039,-0.01675862145800828,1500.9830180099234,0.0,40.0,0.0,6379383.740068142,-1718.54160911057,422.2050706160702,0.0038175423965040246,-0.015434904490743525,1246.985612506047,14.787343747401254,84.82738065434047,127.25107879082555,6379414.788425895,-1619.1895797731252,974.2209419847144,0.008808779848515762,-0.01454251373161668,1278.0688024330884,29.482052255813084,92.07933510447857,469.6309401191884
3.399999999999971,6379637.0,-1864.0000000000011,3000.0,0.02712465897258302,-0.016740659378154346,1500.9824333386496,0.0,40.0,0.0,6379384.479734818,-1714.299801815975,428.5682852047512,0.003875077590668779,-0.015396805351970782,1247.7245650328696,14.799323396980514,84.84490721600272,127.2774989122598,6379416.265014475,-1614.6256659484493,997.7980486118123,0.009021958895341787,-0.014501520254178965,1279.5479028485715,29.581705436185835,90.47528983408051,473.4438687803508
