time,Airliner_x,Airliner_y,Airliner_z,Airliner_lat,Airliner_lon,Airliner_alt,Airliner_vx,Airliner_vy,Airliner_vz
105.99999999999825,-2710231.4451937317,-4270121.237607368,3874661.58179653,37.64190792132682,-122.40315748712,1005.2842036923394,120.65416782624145,-88.13325324818385,-12.547672285190796
106.9999999999982,-2710108.8494635127,-4270207.08691769,3874652.880151579,37.641808500230155,-122.40146372239056,1005.3456204794347,124.4508635960345,-83.50484382584456,-4.84948789027066
107.99999999999814,-2709982.718871765,-4270288.129572119,3874651.889673827,37.64179680900506,-122.39976532799002,1005.4065094850957,127.72142394118754,-78.52331972880354,2.8692557031299586
108.99999999999808,-2709853.586588691,-4270364.02282967,3874658.6146977223,37.641872898835985,-122.39806947825407,1005.466594800353,130.45214758818474,-73.20966401797688,10.576106789440926
109.99999999999802,-2709721.998372295,-4270434.445625176,3874673.0271210587,37.64203645213994,-122.39638333638851,1005.5256088646129,132.63156861244966,-67.58623081705315,18.23866545700217
110.99999999999797,-2709588.510309233,-4270499.099896138,3874695.0665218025,37.64228678389039,-122.39471402493133,1005.5832924144343,134.25050261371644,-61.67665604582661,25.824713594664217
111.99999999999791,-2709453.6865137895,-4270557.711817816,3874724.640404666,37.64262284440975,-122.39306859636832,1005.639394601807,135.30208427051275,-55.505763190994074,33.30234430476995
112.99999999999785,-2709318.0967936595,-4270610.03294173,3874761.6245766096,37.64304322362155,-122.39145400401235,1005.6936732558534,135.7817961431478,-49.09946444165742,40.64009027138397
113.9999999999978,-2709182.3139746846,-4270655.847434049,3874805.8570384774,37.64354608171194,-122.38987703259511,1005.7458691354841,135.69007762955144,-42.527821310882175,47.76130246684633
114.99999999999774,-2709046.88781693,-4270695.169447287,3874856.938913294,37.64412688898921,-122.3883428511045,1005.7950292630121,135.08500528968924,-36.1605420619724,54.29996555136299
115.99999999999768,-2708912.2843746482,-4270728.252904515,3874914.266740465,37.64477878936528,-122.38685437353703,1005.8400525497273,134.05757903081567,-30.044690852189294,60.269023280886046
116.99999999999763,-2708778.891133046,-4270755.331556971,3874977.3150999537,37.64549580877288,-122.38541388552632,1005.8806768739596,132.67380039764586,-24.145561817097494,65.75342734631505
117.99999999999757,-2708647.0397217036,-4270776.606142616,3875045.6343234116,37.64627283152326,-122.38402333944035,1005.9171315208077,130.9803754405758,-18.43155250992141,70.82077397339131
118.99999999999751,-2708517.0226627244,-4270792.246711332,3875118.8358765915,37.64710543585469,-122.38268450039695,1005.9498696094379,129.0093998107016,-12.872681564605529,75.5263987083441
119.99999999999746,-2708389.106494029,-4270802.393645762,3875196.581864582,37.647989775642124,-122.38139906554106,1005.9794080834836,126.78107556949254,-7.439417453613347,79.91668733214206
120.9999999999974,-2708263.5428683474,-4270807.1575695025,3875278.5772759095,37.648922492786255,-122.38016877072776,1006.0062373317778,124.30511470561035,-2.101594413493989,84.03132881841226
121.99999999999734,-2708140.5787762273,-4270806.618143019,3875364.5641262406,37.64990065090836,-122.37899549559265,1006.030775135383,121.58111239511582,3.1727548595681947,87.90491032942147
122.99999999999729,-2708020.466886066,-4270800.821578966,3875454.316968665,37.650921684403954,-122.37788137753061,1006.0533480485901,118.59792807308425,8.418824704058332,91.56808352515907
123.99999999999723,-2707903.477068051,-4270789.77650977,3875547.6394134387,37.65198335887013,-122.37682894701875,1006.0741889849305,115.33188367910002,13.67695284191314,95.04843217977825
124.99999999999717,-2707789.910502844,-4270773.447548804,3875644.3613935276,37.65308373995935,-122.37584130168688,1006.0934434076771,111.74327892222362,18.995393815834632,98.37109995018392
125.99999999999712,-2707680.1185180214,-4270751.745399351,3875744.3369346606,37.65422116794943,-122.37492234659773,1006.1111790891737,107.77018238868327,24.4345896139988,101.5591595629182
126.99999999999706,-2707574.5298170764,-4270724.511475427,3875847.442109075,37.65539423440644,-122.37407714816844,1006.1273955181241,103.31735965275382,30.074147570834654,104.63356514123517
127.999999999997,-2707473.69296966,-4270691.493244587,3875953.572549077,37.65660175386763,-122.3733124904718,1006.1420291941613,98.235721637037,36.02499161864281,107.61218228472154
128.99999999999696,-2707378.3482639645,-4270652.302759675,3876062.638971783,37.65784271296495,-122.37263781459356,1006.1549485465512,92.281466370888,42.45215005276704,110.50635630054337
129.9999999999969,-2707289.381617499,-4270606.515391186,3876174.490669497,37.65911540167209,-122.37206417878132,1006.1656878292561,85.5887246054799,49.09052102845318,113.11774764411811
130.99999999999685,-2707207.292364955,-4270554.190519533,3876288.714190836,37.66041512543,-122.3715960060905,1006.1730067376047,78.53140165722226,55.52251387734841,115.24836296873798
131.9999999999968,-2707132.430645375,-4270495.548314581,3876404.8241311484,37.66173636855372,-122.37123531682619,1006.1759586241096,71.13865394099982,61.72068543861033,116.88924082217646
132.99999999999673,-2707064.2998013333,-4270431.786792268,3876522.3906562077,37.663071960961666,-122.37097009448705,1006.5024248640984,68.85506474809534,61.3688822143985,118.40938401124583
133.99999999999667,-2706990.8523084857,-4270377.210488412,3876641.12319793,37.66438883303139,-122.3705982487012,1011.4327540304512,77.73624052803713,48.235669961373,118.62524652052376
134.99999999999662,-2706909.310700869,-4270334.570959489,3876758.9927276573,37.66566790493206,-122.37007649716946,1020.3896395415068,85.15577339332626,37.332437046729616,116.8717850506215
135.99999999999656,-2706820.8579990463,-4270302.07997425,3876874.485231376,37.6669032039766,-122.36942700724963,1031.7537021404132,91.61680017108088,27.827032527378535,113.96218007384304
136.9999999999965,-2706726.3097945545,-4270278.634196165,3876986.665826929,37.6680907869345,-122.36866427576946,1044.5616056472063,97.3757833408482,19.17123208204462,110.29301706226954
137.99999999999645,-2706626.298384142,-4270263.568283731,3877094.8852525433,37.66922725170665,-122.36779838890483,1058.2396869985387,102.55655618486938,11.024356536381609,106.06280348142268
138.9999999999964,-2706521.3711360525,-4270256.483776236,3877198.6392687126,37.670309240103464,-122.36683700165254,1072.4453316451982,107.21253237363428,3.183488413843729,101.37447580289458
139.99999999999633,-2706412.042443189,-4270257.137793882,3877297.500775451,37.671333317997274,-122.36578651030226,1086.9730984065682,111.36024491457862,-4.466239742619601,96.28497720400814
140.99999999999628,-2706298.820595365,-4270265.372504701,3877391.0874924837,37.67229599353753,-122.36465273756554,1101.699200549163,114.9975490399993,-11.984314134500046,90.82980191816168
141.99999999999622,-2706182.2209807103,-4270281.070926745,3877479.047349706,37.67319377955269,-122.36344132709091,1116.5486222384498,118.11359412898912,-19.39563596355551,85.03527671346826
142.99999999999616,-2706062.7717749,-4270304.129383302,3877561.052730337,37.67402326381893,-122.36215796503616,1131.4755949759856,120.69431898697457,-26.70360088528858,78.92467055096161
143.9999999999961,-2705941.015488513,-4270334.440414024,3877636.799072062,37.67478117401125,-122.360808498547,1146.4519726410508,122.7254797223285,-33.89830548616242,72.52114639532411
144.99999999999605,-2705817.508239054,-4270371.882254099,3877706.0055187936,37.67546443345127,-122.35939899259138,1161.4602868873626,124.19430412400631,-40.9617139723146,65.84908858684689
145.999999999996,-2705692.817789727,-4270416.312462214,3877768.4164382224,37.676070207375105,-122.35793574980161,1176.4895830238238,125.0903770458131,-47.87093682744987,58.93459977511436
146.99999999999594,-2705567.5209390884,-4270467.564195146,3877823.8032040265,37.67659594069475,-122.35642530802825,1191.5329122170806,125.40609432560336,-54.600336939720115,51.80558174098682
147.99999999999588,-2705442.2005893337,-4270525.44419515,3877871.9659462012,37.67703938851227,-122.35487442441035,1206.5858133658767,125.13687470521893,-61.122905667784394,44.491615953859316
148.99999999999582,-2705317.442676941,-4270589.731907595,3877912.735130996,37.67739864056507,-122.35329005125607,1221.6453883079812,124.28123615414137,-67.4111821583677,37.02375503174044
149.99999999999577,-2705193.8327437146,-4270660.178200239,3877945.9744198346,37.6776721576975,-122.35167931088196,1236.709740257822,122.84491732087287,-73.4234756978712,29.453022294776396
150.9999999999957,-2705071.8958232193,-4270736.3508945685,3877971.791952561,37.677861173816204,-122.3500498567186,1251.7783749448135,120.97187380502767,-78.79915513861523,22.277071499034466
151.99999999999565,-2704951.9864350553,-4270817.552377476,3877990.706522225,37.677971587945166,-122.34840931926824,1266.852095474489,118.80454711385869,-83.50315493020891,15.632876056130037
152.9999999999956,-2704834.359659297,-4270903.171645617,3878003.2101244074,37.67800899848825,-122.34676385124773,1281.9311103541404,116.4168551594383,-87.65120860489297,9.444068055696977
153.99999999999554,-2704719.208485148,-4270992.698507489,3878009.726802296,37.67797823364312,-122.34511839905832,1297.0151956044137,113.86056130644698,-91.33106544090066,3.6500625392503987
154.99999999999548,-2704606.682142172,-4271085.700380406,3878010.625714011,37.67788349842638,-122.34347701904728,1312.1039335485548,111.17231109056254,-94.611309502736,-1.7989590675179674
155.99999999999542,-2704496.898917648,-4271181.80604617,3878006.230223931,37.67772847724555,-122.3418430987755,1327.1968380399048,108.3778962931839,-97.54679546117218,-6.9451751376844655
156.99999999999537,-2704389.9555688812,-4271280.693805952,3877996.8244401114,37.677516407843974,-122.34021951900299,1342.2934174705297,105.49493761064463,-100.18217975466459,-11.825201115966792
157.9999999999953,-2704285.934573823,-4271382.082549921,3877982.6580063044,37.6772501356216,-122.33860877729964,1357.393203903921,102.53459787306369,-102.55430946658593,-16.471555093571542
158.99999999999525,-2704184.910008402,-4271485.7248287555,3877963.949626495,37.676932153660665,-122.33701308636488,1372.4957641121,99.50265491044043,-104.69388852904764,-20.913757853836287
